Lat	Long	SoilClass		SoilDepth	HzSimb	HzDeIn	HzDeFn	HzVal	Silt	Clay	Sand	pH_KCL	C	C_N	BD
-2.45	-54.7667	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	200	A2	14	44	2	3	3	94	3.5	0.275	6.111111111	1.5
-2.45	-54.7667	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	200	B1	45	71	3	7	8	85	4.4	0.22	3.666666667	1.6
-2.45	-54.7667	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	200	B2	72	200	4	7	8	85	4.4	0.22	3.666666667	1.6
-1.9333	-54.6167	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	184	A1	0	9	1	5	6	89	3.3	1.12	11.2	1.5
-1.9333	-54.6167	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	184	A2	10	37	2	5	6	89	3.3	0.56	11.2	1.5
-1.9333	-54.6167	Areia_quartzosa_álica_latossólica_A_moderado	Arenosol	184	C1	38	200	3	8	12	80	3.9	0.44	11	1.6
-1.85	-54.6	Areia_quartzosa_álica_podzólica_A_fraco	Arenosol	120	A	0	20	1	4	9	87	3.5	0.48	6.857142857	1.5
-1.85	-54.6	Areia_quartzosa_álica_podzólica_A_fraco	Arenosol	120	A2	21	44	2	4	9	87	3.5	0.24	6.857142857	1.5
-1.85	-54.6	Areia_quartzosa_álica_podzólica_A_fraco	Arenosol	120	B1	45	99	3	3	15	82	3.9	0.26	6.5	1.6
-1.85	-54.6	Areia_quartzosa_álica_podzólica_A_fraco	Arenosol	120	B2	100	200	4	3	15	82	3.9	0.26	6.5	1.6
-2.2167	-54.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	100	A	0	20	1	3	8	89	4.2	0.83	13.83333333	1.5
-2.2167	-54.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	100	A2	21	44	2	3	8	89	4.2	0.415	13.83333333	1.5
-2.2167	-54.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	100	B1	45	79	3	4	15	81	4.5	0.06	2	1.6
-2.2167	-54.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	100	B2	80	200	4	4	15	81	4.5	0.06	2	1.6
-1.8	-55.35	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	185	A1	0	12	1	3	4	93	3.6	0.29	5.8	1.5
-1.8	-55.35	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	185	A2	13	68	2	3	4	93	3.6	0.145	5.8	1.5
-1.8	-55.35	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	185	C1	69	200	3	5	12	83	4.4	0.21	4.2	1.6
-1.65	-55.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	110	A	0	20	1	4	3	93	3.6	0.42	6	1.5
-1.65	-55.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	110	A2	21	44	2	4	3	93	3.6	0.21	6	1.5
-1.65	-55.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	110	B1	45	89	3	6	11	83	4	0.38	12.66666667	1.6
-1.65	-55.5	Areia_quartzosa_álica_podzólica_A_moderado	Arenosol	110	B2	90	200	4	6	11	83	4	0.38	12.66666667	1.6
-16.85	-52.7833	Areia_quartzosa_distrófica	Arenosol	160	A	0	12	1	2	4	95	4.9	0.4	8	1.5
-16.85	-52.7833	Areia_quartzosa_distrófica	Arenosol	160	C	13	200	2	1	5	93	5	0.2	5	1.6
-16.5333	-53.6	Areia_quartzosa_distrófica	Arenosol	150	A	0	24	1	3	5	92	4.1	1	14.28571429	1.5
-16.5333	-53.6	Areia_quartzosa_distrófica	Arenosol	150	AC	25	200	2	1	8	90	4.3	0.1	5	1.6
-16.4167	-51.0667	Areia_quartzosa_distrófica	Arenosol	160	A11	0	8	1	3	4	93	4.1	0.57	14.25	1.5
-16.4167	-51.0667	Areia_quartzosa_distrófica	Arenosol	160	A2	9	55	2	3	4	93	4.1	0.285	14.25	1.5
-16.4167	-51.0667	Areia_quartzosa_distrófica	Arenosol	160	C2	56	200	3	4	6	90	4.5	0.14	7	1.6
-15.7833	-51.9833	Areia_quartzosa_distrófica	Arenosol	160	A	0	20	1	1	5	95	4.4	0.4	10	1.5
-15.7833	-51.9833	Areia_quartzosa_distrófica	Arenosol	160	A2	21	59	2	1	5	95	4.4	0.2	10	1.5
-15.7833	-51.9833	Areia_quartzosa_distrófica	Arenosol	160	C1	60	200	3	1	7	93	4.4	0.1	5	1.6
-15.35	-53.5333	Areia_quartzosa_distrófica	Arenosol	160	A1	0	20	1	1	4	95	4	0.6	12	1.5
-15.35	-53.5333	Areia_quartzosa_distrófica	Arenosol	160	A2	21	59	2	1	4	95	4	0.3	12	1.5
-15.35	-53.5333	Areia_quartzosa_distrófica	Arenosol	160	C2	60	200	3	0	5	95	4.4	0.2	10	1.6
-15.3	-53.0667	Areia_quartzosa_distrófica	Arenosol	160	A	0	15	1	1	4	95	4.2	0.4	8	1.5
-15.3	-53.0667	Areia_quartzosa_distrófica	Arenosol	160	A2	16	39	2	1	4	95	4.2	0.2	8	1.5
-15.3	-53.0667	Areia_quartzosa_distrófica	Arenosol	160	C2	40	200	3	1	7	92	4.5	0.2	6.666666667	1.6
-14.9333	-54.0833	Areia_quartzosa_distrófica	Arenosol	160	A1	0	10	1	2	5	93	3.9	0.4	10	1.5
-14.9333	-54.0833	Areia_quartzosa_distrófica	Arenosol	160	A2	11	29	2	2	5	93	3.9	0.2	10	1.5
-14.9333	-54.0833	Areia_quartzosa_distrófica	Arenosol	160	C1	30	200	3	1	12	87	4.3	0.2	10	1.6
-14.6	-52.5167	Areia_quartzosa_distrófica	Arenosol	160	A1	0	10	1	1	4	95	4.3	0.7	11.66666667	1.5
-14.6	-52.5167	Areia_quartzosa_distrófica	Arenosol	160	A2	11	24	2	1	4	95	4.3	0.35	11.66666667	1.5
-14.6	-52.5167	Areia_quartzosa_distrófica	Arenosol	160	C1	25	200	3	1	5	94	4.2	0.2	6.666666667	1.6
-13.9667	-54.6333	Areia_quartzosa_distrófica	Arenosol	150	A1	0	8	1	2	6	93	3.8	0.8	13.33333333	1.5
-13.9667	-54.6333	Areia_quartzosa_distrófica	Arenosol	150	A2	9	44	2	2	6	93	3.8	0.4	13.33333333	1.5
-13.9667	-54.6333	Areia_quartzosa_distrófica	Arenosol	150	B1	45	69	3	1	9	89	4.3	0.2	10	1.6
-13.9667	-54.6333	Areia_quartzosa_distrófica	Arenosol	150	B2	70	200	4	1	9	89	4.3	0.2	10	1.6
-13.7333	-56.85	Areia_quartzosa_distrófica	Arenosol	160	A1	0	15	1	1	5	95	3.6	0.7	14	1.5
-13.7333	-56.85	Areia_quartzosa_distrófica	Arenosol	160	A2	16	44	2	1	5	95	3.6	0.35	14	1.5
-13.7333	-56.85	Areia_quartzosa_distrófica	Arenosol	160	B1	45	74	3	1	7	92	4.4	0.1	10	1.6
-13.7333	-56.85	Areia_quartzosa_distrófica	Arenosol	160	B2	75	200	4	1	7	92	4.4	0.1	10	1.6
-13.7167	-59.3333	Areia_quartzosa_distrófica	Arenosol	60	A1	0	20	1	1	3	95	4	1	14.28571429	1.5
-13.7167	-59.3333	Areia_quartzosa_distrófica	Arenosol	60	A2	21	39	2	1	3	95	4	0.5	14.28571429	1.5
-13.7167	-59.3333	Areia_quartzosa_distrófica	Arenosol	60	C	40	200	3	3	4	94	4.6	0.6	20	1.6
-13.1333	-59.0333	Areia_quartzosa_distrófica	Arenosol	165	A1	0	20	1	2	6	92	4.1	0.7	14	1.5
-13.1333	-59.0333	Areia_quartzosa_distrófica	Arenosol	165	A2	21	44	2	2	6	92	4.1	0.35	14	1.5
-13.1333	-59.0333	Areia_quartzosa_distrófica	Arenosol	165	B1	45	74	3	1	11	88	4.8	0.2	10	1.6
-13.1333	-59.0333	Areia_quartzosa_distrófica	Arenosol	165	B2	75	200	4	1	11	88	4.8	0.2	10	1.6
-12.95	-58.5833	Areia_quartzosa_distrófica	Arenosol	180	A1	0	15	1	2	5	94	4.9	0.6	10	1.5
-12.95	-58.5833	Areia_quartzosa_distrófica	Arenosol	180	A2	16	44	2	2	5	94	4.9	0.3	10	1.5
-12.95	-58.5833	Areia_quartzosa_distrófica	Arenosol	180	B1	45	79	3	1	10	89	5	0.2	10	1.6
-12.95	-58.5833	Areia_quartzosa_distrófica	Arenosol	180	B2	80	200	4	1	10	89	5	0.2	10	1.6
-12.8333	-59.2833	Areia_quartzosa_distrófica	Arenosol	130	A1	0	20	1	1	6	93	4.2	0.9	12.85714286	1.5
-12.8333	-59.2833	Areia_quartzosa_distrófica	Arenosol	130	A2	21	44	2	1	6	93	4.2	0.45	12.85714286	1.5
-12.8333	-59.2833	Areia_quartzosa_distrófica	Arenosol	130	B1	45	69	3	2	8	91	4.7	0.2	10	1.6
-12.8333	-59.2833	Areia_quartzosa_distrófica	Arenosol	130	B2	70	200	4	2	8	91	4.7	0.2	10	1.6
-12.8	-58.4	Areia_quartzosa_distrófica	Arenosol	150	A11	0	10	1	2	5	94	3.8	0.7	12	1.5
-12.8	-58.4	Areia_quartzosa_distrófica	Arenosol	150	A2	11	44	2	2	5	94	3.8	0.35	12	1.5
-12.8	-58.4	Areia_quartzosa_distrófica	Arenosol	150	B1	45	69	3	3	10	87	4.1	0.3	12	1.6
-12.8	-58.4	Areia_quartzosa_distrófica	Arenosol	150	B2	70	200	4	3	10	87	4.1	0.3	12	1.6
-12.7833	-57.9667	Areia_quartzosa_distrófica	Arenosol	150	A	0	20	1	1	5	94	4.3	0.5	12.5	1.5
-12.7833	-57.9667	Areia_quartzosa_distrófica	Arenosol	150	A2	21	59	2	1	5	94	4.3	0.25	12.5	1.5
-12.7833	-57.9667	Areia_quartzosa_distrófica	Arenosol	150	C2	60	200	3	1	9	90	4.5	0.2	10	1.6
-12.5167	-58.6667	Areia_quartzosa_distrófica	Arenosol	150	A11	0	20	1	1	3	97	4.3	1	16.66666667	1.5
-12.5167	-58.6667	Areia_quartzosa_distrófica	Arenosol	150	A2	21	49	2	1	3	97	4.3	0.5	16.66666667	1.5
-12.5167	-58.6667	Areia_quartzosa_distrófica	Arenosol	150	C1	50	200	3	0	4	96	4.7	0.2	10	1.6
-12.2167	-58.8167	Areia_quartzosa_distrófica	Arenosol	150	A1	0	5	1	4	4	92	3.4	0.9	12	1.5
-12.2167	-58.8167	Areia_quartzosa_distrófica	Arenosol	150	A2	6	64	2	4	4	92	3.4	0.45	12	1.5
-12.2167	-58.8167	Areia_quartzosa_distrófica	Arenosol	150	C2	65	200	3	6	7	88	4.2	0.3	12	1.6
-12.1667	-59.4333	Areia_quartzosa_distrófica	Arenosol	170	A11	0	20	1	1	2	97	4.2	0.8	20	1.5
-12.1667	-59.4333	Areia_quartzosa_distrófica	Arenosol	170	A2	21	59	2	1	2	97	4.2	0.4	20	1.5
-12.1667	-59.4333	Areia_quartzosa_distrófica	Arenosol	170	C1	60	200	3	1	2	97	4.7	0.4	20	1.6
-12.1167	-59.15	Areia_quartzosa_distrófica	Arenosol	100	A11	0	20	1	7	4	89	3.9	0.6	12	1.5
-12.1167	-59.15	Areia_quartzosa_distrófica	Arenosol	100	A2	21	44	2	7	4	89	3.9	0.3	12	1.5
-12.1167	-59.15	Areia_quartzosa_distrófica	Arenosol	100	B1	45	79	3	10	7	83	4.3	0.2	12	1.6
-12.1167	-59.15	Areia_quartzosa_distrófica	Arenosol	100	B2	80	200	4	10	7	83	4.3	0.2	12	1.6
-12.0833	-60.1	Areia_quartzosa_distrófica	Arenosol	160	A1	0	25	1	1	2	97	4.1	0.9	12.85714286	1.5
-12.0833	-60.1	Areia_quartzosa_distrófica	Arenosol	160	A2	26	59	2	1	2	97	4.1	0.45	12.85714286	1.5
-12.0833	-60.1	Areia_quartzosa_distrófica	Arenosol	160	C1g	60	200	3	2	3	95	4.7	0.4	13.33333333	1.6
-11.5333	-55.55	Areia_quartzosa_distrófica	Arenosol	200	A1	0	20	1	2	3	95	4	1.1	27.5	1.5
-11.5333	-55.55	Areia_quartzosa_distrófica	Arenosol	200	A2	21	59	2	2	3	95	4	0.55	27.5	1.5
-11.5333	-55.55	Areia_quartzosa_distrófica	Arenosol	200	C2	60	200	3	2	9	89	4.7	0.3	15	1.6
-11.2667	-51.7	Areia_quartzosa_distrófica	Arenosol	220	A	0	20	1	3	5	93	4.3	1	14.28571429	1.5
-11.2667	-51.7	Areia_quartzosa_distrófica	Arenosol	220	A2	21	44	2	3	5	93	4.3	0.5	14.28571429	1.5
-11.2667	-51.7	Areia_quartzosa_distrófica	Arenosol	220	B1	45	79	3	2	7	92	4.4	0.1	10	1.6
-11.2667	-51.7	Areia_quartzosa_distrófica	Arenosol	220	B2	80	200	4	2	7	92	4.4	0.1	10	1.6
-9.4	-54.8667	Areia_quartzosa_distrófica	Arenosol	220	A1	0	40	1	1	5	94	3.9	1	20	1.5
-9.4	-54.8667	Areia_quartzosa_distrófica	Arenosol	220	C1	41	200	2	1	6	93	4.2	0.5	16.66666667	1.6
-9.3833	-55.6833	Areia_quartzosa_distrófica	Arenosol	80	A11	0	5	1	0	1	99	3.3	0.7	14	1.5
-9.3833	-55.6833	Areia_quartzosa_distrófica	Arenosol	80	A2	6	29	2	0	1	99	3.3	0.35	14	1.5
-9.3833	-55.6833	Areia_quartzosa_distrófica	Arenosol	80	C	30	200	3	1	2	97	4	0.3	15	1.6
-8.4667	-48.3333	Areia_quartzosa_distrófica	Arenosol	160	A1	0	15	1	1	2	97	4.1	0.5	12.5	1.5
-8.4667	-48.3333	Areia_quartzosa_distrófica	Arenosol	160	A2	16	44	2	1	2	97	4.1	0.25	12.5	1.5
-8.4667	-48.3333	Areia_quartzosa_distrófica	Arenosol	160	B1	45	69	3	0	3	97	4.6	0.2	10	1.6
-8.4667	-48.3333	Areia_quartzosa_distrófica	Arenosol	160	B2	70	200	4	0	3	97	4.6	0.2	10	1.6
-5.4833	-48.7167	Areia_quartzosa_distrófica	Arenosol	145	A1	0	17	1	19	5	76	3.6	1.37	15.22222222	1.5
-5.4833	-48.7167	Areia_quartzosa_distrófica	Arenosol	145	A2	18	44	2	19	5	76	3.6	0.685	15.22222222	1.5
-5.4833	-48.7167	Areia_quartzosa_distrófica	Arenosol	145	B1	45	74	3	13	13	74	4.1	0.28	14	1.6
-5.4833	-48.7167	Areia_quartzosa_distrófica	Arenosol	145	B2	75	200	4	13	13	74	4.1	0.28	14	1.6
1.25	-59.8333	Areia_quartzosa_distrófica	Arenosol	160	A1	0	15	1	27	10	63	4	0.77	9.625	1.5
1.25	-59.8333	Areia_quartzosa_distrófica	Arenosol	160	A2	16	39	2	27	10	63	4	0.385	9.625	1.5
1.25	-59.8333	Areia_quartzosa_distrófica	Arenosol	160	C1	40	200	3	20	15	65	4.2	0.19	9.5	1.6
2.4333	-60.9333	Areia_quartzosa_distrófica	Arenosol	160	A1	0	50	1	15	9	76	4.1	1.71	17.1	1.5
2.4333	-60.9333	Areia_quartzosa_distrófica	Arenosol	160	B1	56	69	2	16	12	72	4	0.29	14.5	1.6
2.4333	-60.9333	Areia_quartzosa_distrófica	Arenosol	160	B2	70	200	3	16	12	72	4	0.29	14.5	1.6
-15.8333	-46	Areia_quartzosa_distrófica_A_fraco	Arenosol	120	A	0	20	1	4	6	90	4.3	0.26	8.666666667	1.5
-15.8333	-46	Areia_quartzosa_distrófica_A_fraco	Arenosol	120	A2	21	44	2	4	6	90	4.3	0.13	8.666666667	1.5
-15.8333	-46	Areia_quartzosa_distrófica_A_fraco	Arenosol	120	B1	45	99	3	8	11	81	4.6	0.07	2.333333333	1.6
-15.8333	-46	Areia_quartzosa_distrófica_A_fraco	Arenosol	120	B2	100	200	4	8	11	81	4.6	0.07	2.333333333	1.6
-7.1833	-47.4	Areia_quartzosa_distrófica_A_fraco	Arenosol	140	A	0	20	1	1	2	97	3.7	0.19	4.75	1.5
-7.1833	-47.4	Areia_quartzosa_distrófica_A_fraco	Arenosol	140	A2	21	44	2	1	2	97	3.7	0.095	4.75	1.5
-7.1833	-47.4	Areia_quartzosa_distrófica_A_fraco	Arenosol	140	B1	45	109	3	1	1	98	5.8	0.01	1	1.6
-7.1833	-47.4	Areia_quartzosa_distrófica_A_fraco	Arenosol	140	B2	110	200	4	1	1	98	5.8	0.01	1	1.6
-6.85	-47.4667	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A	0	20	1	2	4	94	4.2	0.19	4.75	1.5
-6.85	-47.4667	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A2	21	44	2	2	4	94	4.2	0.095	4.75	1.5
-6.85	-47.4667	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	B1	45	109	3	7	7	86	4.5	0.03	3	1.6
-6.85	-47.4667	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	B2	110	200	4	7	7	86	4.5	0.03	3	1.6
-2.6333	-55.7333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A1	0	40	1	2	6	92	3.8	1.14	12	1.5
-2.6333	-55.7333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A2	41	44	2	2	6	92	3.8	0.57	12	1.5
-2.6333	-55.7333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	B1	45	69	3	3	12	85	4.2	0.49	12	1.6
-2.6333	-55.7333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	B2	70	200	4	3	12	85	4.2	0.49	12	1.6
-2.0333	-54.4333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A1	0	20	1	4	8	88	3.8	1.36	12	1.5
-2.0333	-54.4333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	A2	21	49	2	4	8	88	3.8	0.68	12	1.5
-2.0333	-54.4333	Areia_quartzosa_distrófica_A_fraco	Arenosol	160	C2	50	200	3	4	11	85	4.1	0.42	12	1.6
-16.3333	-46.4	Areia_quartzosa_distrófica_A_moderado	Arenosol	175	A1	0	30	1	2	6	92	4	0.63	10.5	1.5
-16.3333	-46.4	Areia_quartzosa_distrófica_A_moderado	Arenosol	175	A2	31	59	2	2	6	92	4	0.315	10.5	1.5
-16.3333	-46.4	Areia_quartzosa_distrófica_A_moderado	Arenosol	175	C2	60	200	3	1	8	91	4.1	0.2	6.666666667	1.6
-14.35	-46.65	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	A1	0	15	1	4	5	91	4.7	0.66	13.2	1.5
-14.35	-46.65	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	A2	16	59	2	4	5	91	4.7	0.33	13.2	1.5
-14.35	-46.65	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	C2	60	200	3	4	10	86	4	0.13	13	1.6
-14.1167	-46.4333	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	A1	0	13	1	2	2	96	3.5	0.63	15.75	1.5
-14.1167	-46.4333	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	A2	14	66	2	2	2	96	3.5	0.315	15.75	1.5
-14.1167	-46.4333	Areia_quartzosa_distrófica_A_moderado	Arenosol	310	C2	67	200	3	1	3	96	4.5	0.12	12	1.6
-7.6667	-46.0333	Areia_quartzosa_distrófica_A_moderado	Arenosol	200	A	0	20	1	3	7	90	4.6	0.68	11.33333333	1.5
-7.6667	-46.0333	Areia_quartzosa_distrófica_A_moderado	Arenosol	200	A2	21	44	2	3	7	90	4.6	0.34	11.33333333	1.5
-7.6667	-46.0333	Areia_quartzosa_distrófica_A_moderado	Arenosol	200	B1	45	149	3	7	10	83	4.2	0.11	3.666666667	1.6
-7.6667	-46.0333	Areia_quartzosa_distrófica_A_moderado	Arenosol	200	B2	150	200	4	7	10	83	4.2	0.11	3.666666667	1.6
-9.2	-49.9667	Areia_quartzosa_distrófica_Tb	Arenosol	140	A1	0	10	1	13	10	77	3.6	1.6	11.42857143	1.5
-9.2	-49.9667	Areia_quartzosa_distrófica_Tb	Arenosol	140	A2	11	59	2	13	10	77	3.6	0.8	11.42857143	1.5
-9.2	-49.9667	Areia_quartzosa_distrófica_Tb	Arenosol	140	IVC2	60	200	3	6	13	81	3.8	0.2	10	1.6
-11.6833	-57.0167	Areia_quartzosa_endoálica	Arenosol	170	Ap	0	20	1	3	5	92	4.5	1	12.5	1.5
-11.6833	-57.0167	Areia_quartzosa_endoálica	Arenosol	170	A2	21	59	2	3	5	92	4.5	0.5	12.5	1.5
-11.6833	-57.0167	Areia_quartzosa_endoálica	Arenosol	170	C2	60	200	3	1	13	87	4.3	0.2	10	1.6
-10.4333	-56.65	Areia_quartzosa_endoálica	Arenosol	80	A1	0	10	1	1	2	97	3.2	0.9	11.25	1.5
-10.4333	-56.65	Areia_quartzosa_endoálica	Arenosol	80	A2	11	59	2	1	2	97	3.2	0.45	11.25	1.5
-10.4333	-56.65	Areia_quartzosa_endoálica	Arenosol	80	C2	60	200	3	4	5	92	4.3	0.2	20	1.6
-8.3167	-58.2333	Areia_quartzosa_endoálica	Arenosol	60	A	0	10	1	1	1	98	3.7	0.4	1.428571429	1.5
-8.3167	-58.2333	Areia_quartzosa_endoálica	Arenosol	60	C	11	200	2	2	0	98	3.4	1.6	2.807017544	1.6
-12.9333	-60.4333	Areia_quartzosa_epiálica	Arenosol	120	A1	0	20	1	3	6	91	4.3	0.8	8.888888889	1.5
-12.9333	-60.4333	Areia_quartzosa_epiálica	Arenosol	120	A2	21	44	2	3	6	91	4.3	0.4	8.888888889	1.5
-12.9333	-60.4333	Areia_quartzosa_epiálica	Arenosol	120	B1	45	79	3	6	10	84	4.2	0.1	3.333333333	1.6
-12.9333	-60.4333	Areia_quartzosa_epiálica	Arenosol	120	B2	80	200	4	6	10	84	4.2	0.1	3.333333333	1.6
-11.5833	-58.8667	Areia_quartzosa_epiálica	Arenosol	170	A1	0	20	1	9	10	81	3.5	1	12	1.5
-11.5833	-58.8667	Areia_quartzosa_epiálica	Arenosol	170	A2	21	59	2	9	10	81	3.5	0.5	12	1.5
-11.5833	-58.8667	Areia_quartzosa_epiálica	Arenosol	170	C2	60	200	3	13	12	75	4.2	0.4	12	1.6
-11.5	-56.1667	Areia_quartzosa_epiálica	Arenosol	170	A11	0	20	1	4	3	93	4.2	1.9	12	1.5
-11.5	-56.1667	Areia_quartzosa_epiálica	Arenosol	170	A2	21	44	2	4	3	93	4.2	0.95	12	1.5
-11.5	-56.1667	Areia_quartzosa_epiálica	Arenosol	170	B1	45	69	3	3	6	91	4.4	0.8	12	1.6
-11.5	-56.1667	Areia_quartzosa_epiálica	Arenosol	170	B2	70	200	4	3	6	91	4.4	0.8	12	1.6
-10.9333	-53.3	Areia_quartzosa_epiálica	Arenosol	160	A1	0	20	1	3	9	88	4.1	1.2	13.33333333	1.5
-10.9333	-53.3	Areia_quartzosa_epiálica	Arenosol	160	A2	21	59	2	3	9	88	4.1	0.6	13.33333333	1.5
-10.9333	-53.3	Areia_quartzosa_epiálica	Arenosol	160	C2	60	200	3	1	12	87	4.8	0.2	10	1.6
-10.5167	-55.8167	Areia_quartzosa_epiálica	Arenosol	180	A1	0	10	1	4	10	86	4	1.9	13.57142857	1.5
-10.5167	-55.8167	Areia_quartzosa_epiálica	Arenosol	180	A2	11	44	2	4	10	86	4	0.95	13.57142857	1.5
-10.5167	-55.8167	Areia_quartzosa_epiálica	Arenosol	180	B1	45	69	3	10	13	77	4.4	0.4	10	1.6
-10.5167	-55.8167	Areia_quartzosa_epiálica	Arenosol	180	B2	70	200	4	10	13	77	4.4	0.4	10	1.6
-8.9833	-48.4167	Areia_quartzosa_epiálica	Arenosol	150	A1	0	7	1	2	3	95	4.2	0.4	13.33333333	1.5
-8.9833	-48.4167	Areia_quartzosa_epiálica	Arenosol	150	A2	8	54	2	2	3	95	4.2	0.2	13.33333333	1.5
-8.9833	-48.4167	Areia_quartzosa_epiálica	Arenosol	150	C2	55	200	3	2	7	91	4.9	0.1	10	1.6
-8.2167	-58.35	Areia_quartzosa_epiálica	Arenosol	160	A1	0	20	1	51	12	36	3.8	4.5	12	1.5
-8.2167	-58.35	Areia_quartzosa_epiálica	Arenosol	160	A2	21	44	2	51	12	36	3.8	2.25	12	1.5
-8.2167	-58.35	Areia_quartzosa_epiálica	Arenosol	160	B1	45	79	3	40	14	47	4.3	0.7	12	1.6
-8.2167	-58.35	Areia_quartzosa_epiálica	Arenosol	160	B2	80	200	4	40	14	47	4.3	0.7	12	1.6
-5.7167	-46.2	Areia_quartzosa_eutrófica_A_moderado	Arenosol	60	A11	0	8	1	10	9	81	6.8	1.78	9.888888889	1.5
-5.7167	-46.2	Areia_quartzosa_eutrófica_A_moderado	Arenosol	60	A2	9	37	2	10	9	81	6.8	0.89	9.888888889	1.5
-5.7167	-46.2	Areia_quartzosa_eutrófica_A_moderado	Arenosol	60	C2	38	200	3	9	9	82	4.7	0.2	2.857142857	1.6
-5.6	-46.2667	Areia_quartzosa_eutrófica_A_moderado	Arenosol	120	A1	0	5	1	4	4	92	6	0.9	9	1.5
-5.6	-46.2667	Areia_quartzosa_eutrófica_A_moderado	Arenosol	120	A2	6	59	2	4	4	92	6	0.45	9	1.5
-5.6	-46.2667	Areia_quartzosa_eutrófica_A_moderado	Arenosol	120	C4	60	200	3	4	12	84	5	0.15	3	1.6
-16.4833	-56.2167	Areia_quartzosa_eutrófica_Ta_argilosa	Arenosol	140	A21	2	15	1	53	29	18	4.3	1.56	8.210526316	1.4
-16.4833	-56.2167	Areia_quartzosa_eutrófica_Ta_argilosa	Arenosol	140	A2	16	39	2	53	29	18	4.3	0.78	8.210526316	1.4
-16.4833	-56.2167	Areia_quartzosa_eutrófica_Ta_argilosa	Arenosol	140	B21	40	200	3	55	44	1	4.1	0.39	5.571428571	1.4
-16.7	-56.0167	Areia_quartzosa_eutrófica_Ta_média	Arenosol	100	A1	0	40	1	39	12	49	5.5	0.52	6.5	1.5
-16.7	-56.0167	Areia_quartzosa_eutrófica_Ta_média	Arenosol	100	A2	41	44	2	39	12	49	5.5	0.26	6.5	1.5
-16.7	-56.0167	Areia_quartzosa_eutrófica_Ta_média	Arenosol	100	B1	45	79	3	35	17	48	6.6	0.08	1.6	1.6
-16.7	-56.0167	Areia_quartzosa_eutrófica_Ta_média	Arenosol	100	B2	80	200	4	35	17	48	6.6	0.08	1.6	1.6
-10.7167	-56.75	Areia_quartzosa_hidromórfica	Arenosol	160	A11	0	30	1	5	7	88	4	0.8	13.33333333	1.5
-10.7167	-56.75	Areia_quartzosa_hidromórfica	Arenosol	160	A2	31	44	2	5	7	88	4	0.4	13.33333333	1.5
-10.7167	-56.75	Areia_quartzosa_hidromórfica	Arenosol	160	B1	45	79	3	7	12	81	4.4	0.2	10	1.6
-10.7167	-56.75	Areia_quartzosa_hidromórfica	Arenosol	160	B2	80	200	4	7	12	81	4.4	0.2	10	1.6
-13.4833	-59.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	160	A1	0	20	1	7	7	86	4	2.3	12	1.5
-13.4833	-59.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	160	A2	21	39	2	7	7	86	4	1.15	12	1.5
-13.4833	-59.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	160	C1	40	200	3	7	7	85	4.3	0.9	12	1.6
-8.5833	-61.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	85	A1	0	20	1	3	6	91	4	0.31	7.75	1.5
-8.5833	-61.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	85	A2	21	44	2	3	6	91	4	0.155	7.75	1.5
-8.5833	-61.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	85	B1	45	74	3	10	6	84	4.5	0.07	7	1.6
-8.5833	-61.1833	Areia_quartzosa_hidromórfica_álica	Arenosol	85	B2	75	200	4	10	6	84	4.5	0.07	7	1.6
